1,2,3,4,5,2,3
11107,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,indifferent,03-09-2020 12:09,neutral,20
11108,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,peeking,08-05-2021 18:34,neutral,35
11109,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,like,01-01-2021 11:43,positive,50
11110,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,indifferent,06-12-2020 23:26,neutral,20
11111,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,super love,09-01-2021 12:54,positive,75
11112,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,cherish,12-12-2020 16:17,positive,70
11113,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,peeking,06-05-2021 01:17,neutral,35
11114,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,want,28-07-2020 12:52,positive,70
11115,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,dislike,19-06-2020 17:05,negative,10
11116,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,peeking,24-12-2020 01:50,neutral,35
11117,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,dislike,09-06-2021 01:16,negative,10
11118,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,disgust,26-06-2020 11:32,negative,0
11119,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,scared,09-10-2020 00:12,negative,15
11120,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,hate,04-04-2021 05:00,negative,5
11121,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,indifferent,07-04-2021 14:22,neutral,20
11122,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,want,28-11-2020 23:03,positive,70
11123,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,peeking,15-01-2021 12:24,neutral,35
11124,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,disgust,02-09-2020 04:33,negative,0
11125,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,heart,19-10-2020 10:13,positive,60
11126,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,peeking,01-04-2021 16:48,neutral,35
11127,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,disgust,17-05-2021 07:21,negative,0
11128,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,adore,29-12-2020 02:58,positive,72
11129,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,worried,20-04-2021 13:21,negative,12
11130,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,super love,07-07-2020 03:03,positive,75
11131,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,adore,20-01-2021 11:53,positive,72
11132,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,technology,peeking,13-11-2020 00:02,neutral,35
11133,76898916-4024-4c32-909b-dd240879d76a,Animals,hate,20-01-2021 23:47,negative,5
11134,76898916-4024-4c32-909b-dd240879d76a,Animals,scared,11-10-2020 15:26,negative,15
11135,76898916-4024-4c32-909b-dd240879d76a,Animals,super love,26-10-2020 18:11,positive,75
11136,76898916-4024-4c32-909b-dd240879d76a,Animals,hate,05-04-2021 21:16,negative,5
11137,76898916-4024-4c32-909b-dd240879d76a,Animals,super love,10-10-2020 16:12,positive,75
11138,76898916-4024-4c32-909b-dd240879d76a,Animals,heart,17-10-2020 04:06,positive,60
11139,76898916-4024-4c32-909b-dd240879d76a,Animals,peeking,16-12-2020 23:18,neutral,35
11140,76898916-4024-4c32-909b-dd240879d76a,Animals,interested,18-09-2020 18:15,positive,30
11141,76898916-4024-4c32-909b-dd240879d76a,Animals,intrigued,16-04-2021 21:07,positive,45
11142,76898916-4024-4c32-909b-dd240879d76a,Animals,interested,09-07-2020 07:11,positive,30
11143,76898916-4024-4c32-909b-dd240879d76a,Animals,like,15-04-2021 15:17,positive,50
11144,76898916-4024-4c32-909b-dd240879d76a,Animals,adore,27-04-2021 01:37,positive,72
11145,76898916-4024-4c32-909b-dd240879d76a,Animals,super love,18-12-2020 10:07,positive,75
11146,76898916-4024-4c32-909b-dd240879d76a,Animals,love,30-12-2020 13:38,positive,65
11147,76898916-4024-4c32-909b-dd240879d76a,Animals,love,15-03-2021 03:13,positive,65
11148,76898916-4024-4c32-909b-dd240879d76a,Animals,interested,05-10-2020 10:48,positive,30
11149,76898916-4024-4c32-909b-dd240879d76a,Animals,hate,11-10-2020 06:56,negative,5
11150,76898916-4024-4c32-909b-dd240879d76a,Animals,worried,06-10-2020 22:12,negative,12
11151,76898916-4024-4c32-909b-dd240879d76a,Animals,super love,02-05-2021 16:37,positive,75
11152,76898916-4024-4c32-909b-dd240879d76a,Animals,like,09-06-2021 12:13,positive,50
11153,76898916-4024-4c32-909b-dd240879d76a,Animals,peeking,23-01-2021 15:45,neutral,35
11154,76898916-4024-4c32-909b-dd240879d76a,Animals,cherish,24-07-2020 07:28,positive,70
11155,76898916-4024-4c32-909b-dd240879d76a,Animals,dislike,19-03-2021 05:46,negative,10
11156,76898916-4024-4c32-909b-dd240879d76a,Animals,intrigued,22-01-2021 00:35,positive,45
11157,76898916-4024-4c32-909b-dd240879d76a,Animals,adore,27-06-2020 03:35,positive,72
11158,76898916-4024-4c32-909b-dd240879d76a,Animals,peeking,31-05-2021 03:33,neutral,35
11159,76898916-4024-4c32-909b-dd240879d76a,Animals,scared,08-12-2020 03:35,negative,15
11160,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,like,23-12-2020 12:50,positive,50
11161,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,intrigued,13-01-2021 11:31,positive,45
11162,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,scared,10-08-2020 03:23,negative,15
11163,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,heart,30-04-2021 19:17,positive,60
11164,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,hate,23-11-2020 07:52,negative,5
11165,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,intrigued,17-05-2021 21:21,positive,45
11166,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,scared,07-07-2020 21:38,negative,15
11167,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,interested,13-12-2020 01:05,positive,30
11168,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,hate,05-02-2021 19:06,negative,5
11169,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,super love,21-03-2021 16:53,positive,75
11170,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,like,29-11-2020 12:33,positive,50
11171,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,heart,28-05-2021 01:19,positive,60
11172,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,want,13-06-2021 00:32,positive,70
11173,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,scared,12-02-2021 05:16,negative,15
11174,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,worried,09-02-2021 16:23,negative,12
11175,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,heart,09-10-2020 04:15,positive,60
11176,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,cherish,05-11-2020 09:40,positive,70
11177,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,peeking,19-11-2020 12:57,neutral,35
11178,301cfd14-3e4f-4058-b253-c591ef150888,veganism,cherish,26-05-2021 20:53,positive,70
11179,301cfd14-3e4f-4058-b253-c591ef150888,veganism,interested,02-04-2021 01:47,positive,30
11180,301cfd14-3e4f-4058-b253-c591ef150888,veganism,love,03-07-2020 07:51,positive,65
11181,301cfd14-3e4f-4058-b253-c591ef150888,veganism,indifferent,21-02-2021 06:56,neutral,20
11182,301cfd14-3e4f-4058-b253-c591ef150888,veganism,indifferent,09-01-2021 07:31,neutral,20
11183,301cfd14-3e4f-4058-b253-c591ef150888,veganism,love,10-04-2021 08:37,positive,65
11184,301cfd14-3e4f-4058-b253-c591ef150888,veganism,interested,23-02-2021 16:29,positive,30
11185,301cfd14-3e4f-4058-b253-c591ef150888,veganism,dislike,15-02-2021 00:28,negative,10
11186,301cfd14-3e4f-4058-b253-c591ef150888,veganism,cherish,02-04-2021 19:34,positive,70
11187,301cfd14-3e4f-4058-b253-c591ef150888,veganism,hate,10-10-2020 08:05,negative,5
11188,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,dislike,27-02-2021 12:00,negative,10
11189,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,indifferent,02-03-2021 19:04,neutral,20
11190,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,like,21-09-2020 04:27,positive,50
11191,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,intrigued,19-12-2020 19:58,positive,45
11192,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,love,02-09-2020 00:42,positive,65
11193,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,heart,14-04-2021 21:51,positive,60
11194,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,disgust,16-01-2021 08:47,negative,0
11195,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,heart,13-01-2021 06:10,positive,60
11196,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,heart,14-09-2020 03:14,positive,60
11197,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,dislike,23-04-2021 03:21,negative,10
11198,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,interested,19-01-2021 21:41,positive,30
11199,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,cherish,16-07-2020 18:11,positive,70
11200,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,super love,01-02-2021 10:26,positive,75
11201,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,intrigued,24-04-2021 18:17,positive,45
11202,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,like,25-08-2020 21:40,positive,50
11203,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,intrigued,21-10-2020 00:07,positive,45
11204,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,love,22-05-2021 23:23,positive,65
11205,56a3156c-41e0-4b35-8e6d-947961b3af5b,fitness,super love,12-09-2020 15:31,positive,75
11206,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,dislike,06-02-2021 16:06,negative,10
11207,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,disgust,25-09-2020 12:49,negative,0
11208,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,worried,05-08-2020 09:53,negative,12
11209,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,scared,26-03-2021 01:17,negative,15
11210,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,hate,22-10-2020 09:37,negative,5
11211,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,dislike,13-05-2021 10:47,negative,10
11212,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,hate,31-10-2020 00:50,negative,5
11213,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,adore,02-11-2020 05:53,positive,72
11214,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,love,01-09-2020 09:20,positive,65
11215,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,love,15-02-2021 02:52,positive,65
11216,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,super love,05-07-2020 14:48,positive,75
11217,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,hate,09-11-2020 02:34,negative,5
11218,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,dislike,11-04-2021 16:00,negative,10
11219,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,dislike,05-07-2020 21:55,negative,10
11220,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,scared,04-10-2020 04:33,negative,15
11221,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,cherish,07-01-2021 08:43,positive,70
11222,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,hate,02-10-2020 12:56,negative,5
11223,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,dislike,04-02-2021 16:16,negative,10
11224,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,hate,10-03-2021 01:13,negative,5
11225,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,want,18-03-2021 04:51,positive,70
11226,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,super love,30-05-2021 15:12,positive,75
11227,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,adore,26-06-2020 16:57,positive,72
11228,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,intrigued,08-05-2021 08:01,positive,45
11229,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,cherish,17-05-2021 23:53,positive,70
11230,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,like,03-07-2020 21:24,positive,50
11231,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,peeking,16-09-2020 02:46,neutral,35
11232,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,indifferent,19-06-2020 02:55,neutral,20
11233,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,cherish,09-12-2020 11:34,positive,70
11234,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,want,25-05-2021 07:19,positive,70
11235,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,dislike,08-08-2020 07:13,negative,10
11236,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,super love,02-06-2021 21:41,positive,75
11237,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,adore,07-11-2020 04:35,positive,72
11238,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,scared,20-09-2020 20:45,negative,15
11239,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,love,03-04-2021 21:12,positive,65
11240,fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,indifferent,29-01-2021 23:21,neutral,20
11241,60223ac7-2fa4-4bba-8156-1d90b367e21a,public speaking,scared,27-06-2020 08:02,negative,15
11242,60223ac7-2fa4-4bba-8156-1d90b367e21a,public speaking,cherish,07-11-2020 07:21,positive,70
11243,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,indifferent,09-04-2021 03:01,neutral,20
11244,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,like,04-07-2020 21:04,positive,50
11245,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,want,03-07-2020 00:10,positive,70
11246,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,heart,22-10-2020 05:36,positive,60
11247,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,love,29-10-2020 16:03,positive,65
11248,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,heart,05-07-2020 13:40,positive,60
11249,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,want,23-10-2020 15:42,positive,70
11250,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,super love,24-06-2020 01:08,positive,75
11251,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,want,03-04-2021 23:44,positive,70
11252,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,peeking,17-11-2020 18:06,neutral,35
11253,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,super love,04-12-2020 19:52,positive,75
11254,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,intrigued,16-09-2020 02:12,positive,45
11255,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,love,11-05-2021 11:50,positive,65
11256,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,heart,24-03-2021 02:10,positive,60
11257,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,adore,29-09-2020 08:09,positive,72
11258,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,love,26-01-2021 11:05,positive,65
11259,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,scared,06-12-2020 04:37,negative,15
11260,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,peeking,11-01-2021 04:09,neutral,35
11261,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,intrigued,24-02-2021 10:21,positive,45
11262,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,intrigued,28-04-2021 13:20,positive,45
11263,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,want,26-04-2021 13:36,positive,70
11264,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,cherish,24-07-2020 12:54,positive,70
11265,74c85e37-5017-462e-bee2-2769db7a17c1,healthy eating,worried,26-05-2021 16:44,negative,12
11266,b400ea0c-43f0-4307-a3b2-78e5784d69be,fitness,heart,13-08-2020 02:54,positive,60
11267,b400ea0c-43f0-4307-a3b2-78e5784d69be,fitness,indifferent,31-08-2020 10:54,neutral,20
11268,b400ea0c-43f0-4307-a3b2-78e5784d69be,fitness,super love,25-07-2020 13:09,positive,75
11269,b400ea0c-43f0-4307-a3b2-78e5784d69be,fitness,intrigued,09-08-2020 21:16,positive,45
11270,b400ea0c-43f0-4307-a3b2-78e5784d69be,fitness,indifferent,03-09-2020 00:33,neutral,20
11271,b400ea0c-43f0-4307-a3b2-78e5784d69be,fitness,heart,14-11-2020 09:03,positive,60
11272,b400ea0c-43f0-4307-a3b2-78e5784d69be,fitness,heart,10-06-2021 03:37,positive,60
11273,79f1b9b4-b21b-4abd-802a-811540cbc845,travel,super love,05-02-2021 05:32,positive,75
11274,79f1b9b4-b21b-4abd-802a-811540cbc845,travel,want,29-09-2020 10:59,positive,70
11275,79f1b9b4-b21b-4abd-802a-811540cbc845,travel,intrigued,06-12-2020 14:38,positive,45
11276,79f1b9b4-b21b-4abd-802a-811540cbc845,travel,super love,29-06-2020 14:52,positive,75
11277,79f1b9b4-b21b-4abd-802a-811540cbc845,travel,disgust,12-02-2021 10:54,negative,0
11278,af373863-f9df-4330-b423-d2b802b30d6e,food,cherish,09-02-2021 05:37,positive,70
11279,af373863-f9df-4330-b423-d2b802b30d6e,food,dislike,22-12-2020 12:07,negative,10
11280,af373863-f9df-4330-b423-d2b802b30d6e,food,want,31-05-2021 14:34,positive,70
11281,af373863-f9df-4330-b423-d2b802b30d6e,food,disgust,10-04-2021 11:47,negative,0
11282,af373863-f9df-4330-b423-d2b802b30d6e,food,peeking,25-12-2020 12:21,neutral,35
11283,af373863-f9df-4330-b423-d2b802b30d6e,food,want,24-02-2021 04:47,positive,70
11284,af373863-f9df-4330-b423-d2b802b30d6e,food,adore,10-04-2021 10:31,positive,72
11285,af373863-f9df-4330-b423-d2b802b30d6e,food,heart,12-06-2021 05:52,positive,60
11286,af373863-f9df-4330-b423-d2b802b30d6e,food,dislike,27-09-2020 17:58,negative,10
11287,af373863-f9df-4330-b423-d2b802b30d6e,food,intrigued,20-06-2020 19:32,positive,45
11288,af373863-f9df-4330-b423-d2b802b30d6e,food,adore,29-05-2021 21:35,positive,72
11289,af373863-f9df-4330-b423-d2b802b30d6e,food,hate,17-07-2020 15:11,negative,5
11290,af373863-f9df-4330-b423-d2b802b30d6e,food,dislike,28-09-2020 00:17,negative,10
11291,af373863-f9df-4330-b423-d2b802b30d6e,food,super love,13-12-2020 00:19,positive,75
11292,af373863-f9df-4330-b423-d2b802b30d6e,food,cherish,23-04-2021 04:55,positive,70
11293,af373863-f9df-4330-b423-d2b802b30d6e,food,hate,29-04-2021 13:54,negative,5
11294,af373863-f9df-4330-b423-d2b802b30d6e,food,heart,20-06-2020 12:32,positive,60
11295,af373863-f9df-4330-b423-d2b802b30d6e,food,scared,19-08-2020 14:28,negative,15
11296,af373863-f9df-4330-b423-d2b802b30d6e,food,worried,11-11-2020 10:24,negative,12
11297,af373863-f9df-4330-b423-d2b802b30d6e,food,cherish,23-05-2021 08:54,positive,70
11298,af373863-f9df-4330-b423-d2b802b30d6e,food,interested,23-04-2021 15:24,positive,30
11299,af373863-f9df-4330-b423-d2b802b30d6e,food,indifferent,07-04-2021 03:01,neutral,20
11300,af373863-f9df-4330-b423-d2b802b30d6e,food,disgust,15-12-2020 01:53,negative,0
11301,af373863-f9df-4330-b423-d2b802b30d6e,food,scared,10-06-2021 04:34,negative,15
11302,af373863-f9df-4330-b423-d2b802b30d6e,food,dislike,25-04-2021 11:21,negative,10
11303,af373863-f9df-4330-b423-d2b802b30d6e,food,like,07-01-2021 09:36,positive,50
11304,af373863-f9df-4330-b423-d2b802b30d6e,food,heart,17-05-2021 14:21,positive,60
11305,af373863-f9df-4330-b423-d2b802b30d6e,food,dislike,17-12-2020 10:36,negative,10
11306,af373863-f9df-4330-b423-d2b802b30d6e,food,indifferent,01-01-2021 23:29,neutral,20
11307,af373863-f9df-4330-b423-d2b802b30d6e,food,want,23-07-2020 05:30,positive,70
11308,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,super love,08-01-2021 02:20,positive,75
11309,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,scared,18-02-2021 16:39,negative,15
11310,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,cherish,15-04-2021 12:28,positive,70
11311,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,intrigued,07-02-2021 22:19,positive,45
11312,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,scared,01-02-2021 15:58,negative,15
11313,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,heart,05-08-2020 01:35,positive,60
11314,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,scared,13-12-2020 05:49,negative,15
11315,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,want,13-01-2021 08:51,positive,70
11316,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,peeking,19-05-2021 09:39,neutral,35
11317,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,scared,09-06-2021 12:49,negative,15
11318,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,scared,21-01-2021 14:31,negative,15
11319,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,indifferent,27-09-2020 10:42,neutral,20
11320,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,scared,12-02-2021 00:18,negative,15
11321,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,dislike,16-03-2021 19:20,negative,10
11322,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,adore,20-08-2020 07:18,positive,72
11323,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,hate,21-07-2020 05:09,negative,5
11324,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,worried,13-06-2021 10:50,negative,12
11325,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,disgust,03-11-2020 18:14,negative,0
11326,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,peeking,04-03-2021 16:55,neutral,35
11327,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,scared,04-10-2020 13:13,negative,15
11328,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,like,23-05-2021 11:08,positive,50
11329,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,super love,02-09-2020 19:30,positive,75
11330,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,interested,09-05-2021 13:48,positive,30
11331,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,cherish,14-02-2021 17:31,positive,70
11332,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,dislike,04-03-2021 09:22,negative,10
11333,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,interested,21-06-2020 22:01,positive,30
11334,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,adore,19-09-2020 10:25,positive,72
11335,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,interested,07-02-2021 16:49,positive,30
11336,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,adore,05-09-2020 02:44,positive,72
11337,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,scared,12-08-2020 16:29,negative,15
11338,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,want,23-09-2020 18:27,positive,70
11339,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,scared,10-10-2020 07:15,negative,15
11340,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,intrigued,27-11-2020 05:51,positive,45
11341,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,peeking,10-03-2021 19:35,neutral,35
11342,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,like,28-11-2020 09:30,positive,50
11343,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,peeking,26-03-2021 16:49,neutral,35
11344,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,want,01-04-2021 21:16,positive,70
11345,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,hate,25-02-2021 19:52,negative,5
11346,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,adore,24-05-2021 05:41,positive,72
11347,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,hate,25-12-2020 22:31,negative,5
11348,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,hate,16-02-2021 13:46,negative,5
11349,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,heart,09-04-2021 01:39,positive,60
11350,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,hate,06-05-2021 16:00,negative,5
11351,b13bec8c-4469-4cc8-8650-7057eb95d3ee,travel,adore,07-10-2020 13:14,positive,72
